1196293
4100	4223	589
4626	4759	713
11032	11165	847
11646	13038	981
0	197	0
3076	3222	198
4083	4206	345
4609	4742	469
11015	11148	603
11629	11780	737
14371	14486	889
17100	17144	1005
19559	20111	1050
0	413	0
3065	3211	414
4072	4195	561
4598	4731	685
11004	11137	819
11618	11769	953
14360	14475	1105
17089	17133	1221
18178	18355	1266
20089	20123	1444
0	621	0
1482	1605	622
2008	2141	746
8414	8547	880
9028	9179	1014
11770	11885	1166
14499	14529	1282
0	137	0
998	1121	138
1524	1875	262
0	61	0
922	1599	62
0	525	0
1006	1261	526
0	525	0
1006	1157	526
3748	3863	678
6477	6521	794
9477	9520	839
0	84	0
2675	2790	85
5404	5448	201
6493	6526	246
7863	8414	280
0	357	0
2241	2356	358
4970	5014	474
7970	8032	519
0	483	0
3097	3141	484
6097	6159	529
0	294	0
2908	2952	295
3997	4174	340
5908	5944	518
0	26	0
1071	1104	27
1189	1248	61
2543	2988	121
0	24	0
1069	1102	25
1187	1246	59
2439	2988	119
0	110	0
1405	1887	111
0	5102	0
14153	14335	5103
16219	16326	5286
16470	16681	5394
18729	18942	5606
21361	21552	5820
22008	22114	6012
26089	26176	6119
26375	26554	6207
34668	34902	6387
35859	36100	6622
47786	48028	6864
51407	51621	7107
54229	54387	7322
55220	55261	7481
61245	61304	7523
62457	62489	7583
64254	64379	7616
76930	77055	7742
78068	78325	7868
86595	86792	8126
125322	125590	8324
0	5102	0
14153	14335	5103
16219	16326	5286
16470	16681	5394
18729	18942	5606
21361	21552	5820
22008	22114	6012
26089	26176	6119
26375	26554	6207
34668	34902	6387
35859	36100	6622
47786	48028	6864
51407	51621	7107
54229	54387	7322
55220	55261	7481
61245	61304	7523
62457	62489	7583
64254	64379	7616
76930	77055	7742
78068	78325	7868
86595	86792	8126
125322	125839	8324
181442	181561	8842
0	5102	0
14153	14335	5103
16219	16326	5286
16470	16681	5394
18729	18942	5606
21361	21552	5820
22008	22114	6012
26089	26176	6119
26375	26554	6207
34668	34902	6387
35859	36100	6622
47786	48028	6864
51407	51621	7107
54229	54387	7322
61245	61304	7481
62457	62489	7541
64254	64379	7574
76930	77055	7700
78068	78325	7826
86595	86792	8084
125322	125839	8282
181442	181561	8800
0	5102	0
14153	14335	5103
16219	16326	5286
16470	16681	5394
18729	18942	5606
21361	21552	5820
22008	22114	6012
26089	26176	6119
26375	26554	6207
34668	34902	6387
35859	36100	6622
47786	48028	6864
51407	51621	7107
54229	54387	7322
64254	64379	7481
76930	77055	7607
78068	78325	7733
86595	86792	7991
125322	125839	8189
181442	181634	8707
0	5102	0
7888	8014	5103
12106	12277	5230
14153	14335	5402
16219	16326	5585
16470	16681	5693
18729	18942	5905
21361	21552	6119
22008	22114	6311
26089	26176	6418
26375	26554	6506
34668	34902	6686
35859	36100	6921
47786	48028	7163
51407	51621	7406
54229	54387	7621
64254	64379	7780
76930	77055	7906
78068	78325	8032
86595	86792	8290
125322	125839	8488
210016	210110	9006
0	5102	0
14153	14335	5103
16219	16326	5286
16470	16681	5394
18729	18942	5606
21361	21552	5820
22008	22114	6012
26089	26176	6119
26375	26554	6207
34668	34902	6387
35859	36100	6622
47786	48028	6864
51407	51621	7107
54229	54387	7322
64254	64379	7481
76930	77055	7607
78068	78325	7733
86595	86792	7991
125322	125839	8189
210016	210110	8707
295895	295939	8802
383893	384009	8847
0	1027	0
10078	10260	1028
12144	12251	1211
12395	12606	1319
14654	14867	1531
17286	17477	1745
17933	18039	1937
22014	22101	2044
22300	22479	2132
30593	30827	2312
31784	32025	2547
43711	43953	2789
47332	47546	3032
50154	50312	3247
51145	51186	3406
60179	60304	3448
72855	72980	3574
73993	74250	3700
82520	82577	3958
0	679	0
3537	3591	680
7683	7854	735
0	314	0
3333	3513	315
0	56	0
0	518	0
13069	13194	519
14207	14464	645
22734	22931	903
61461	61978	1101
117581	117700	1619
0	73	0
0	62	0
0	216	0
3866	4120	217
0	464	0
745	786	465
0	2438	0
3716	4013	2439
4577	4708	2737
0	216	0
1126	1216	217
2355	2475	308
0	111	0
3915	4254	112
0	321	0
3265	3399	322
3512	3652	457
7102	7192	598
28014	28146	689
58761	58895	822
95890	95993	957
102129	102253	1061
109805	109917	1186
113003	113140	1299
116952	117054	1437
117867	117967	1540
118830	119000	1641
122051	124534	1812
0	320	0
3264	3398	321
3511	3651	456
7101	9297	597
0	200	0
1063	1431	201
0	205	0
22948	23009	206
24335	24725	268
25119	25250	659
25874	25974	791
27489	27598	892
29612	29744	1002
32725	32859	1135
33049	33152	1270
33511	33635	1374
36011	36123	1499
36497	36628	1612
38453	38555	1744
40915	41015	1847
41807	41974	1948
44138	46523	2116
0	201	0
22944	23005	202
24392	24599	264
0	195	0
22938	22999	196
24325	24525	258
25109	25142	459
0	290	0
1094	1281	291
13022	13126	479
0	143	0
1482	1582	144
3097	3206	245
5220	5321	355
0	143	0
1482	1582	144
3097	3206	245
5220	5352	355
8333	8467	488
8657	8760	623
9119	9243	727
11619	11731	852
12105	12236	965
14061	14163	1097
16523	16623	1200
17415	17582	1301
19746	20032	1469
0	502	0
1294	1461	503
3625	4041	671
0	306	0
121910	123682	307
0	26	0
104475	108725	27
0	500	0
32972	33044	501
0	326	0
0	69	0
434	519	70
6304	10858	156
0	121	0
8728	8793	122
9884	10129	188
26165	26334	434
26841	26895	604
34422	34539	659
36463	36540	777
40783	40899	855
0	82	0
8646	8754	83
9845	10090	192
26126	26295	438
26802	26840	608
0	82	0
26126	26295	83
26802	26856	253
34383	34500	308
36424	36501	426
42784	42828	504
0	55	0
16271	16365	56
26099	26268	151
26775	26829	321
31917	32080	376
0	48	0
26092	26576	49
0	27	0
9790	10035	28
26071	26240	274
26747	26801	444
34328	34393	499
0	24	0
26068	26237	25
26744	26798	195
36366	36443	250
40686	40802	328
42726	42864	445
0	14	0
26058	26227	15
26734	26788	185
34315	34432	240
36356	36433	358
42716	42865	436
58712	58800	586
60344	60465	675
68017	68107	797
69507	69651	888
75249	75407	1033
85790	85984	1192
87953	88156	1387
90185	90300	1591
92031	92106	1707
107344	107424	1783
282183	282360	1864
0	14	0
26058	26227	15
26734	26788	185
34315	34432	240
36356	36433	358
40676	40792	436
42716	42865	553
58712	58800	703
60344	60465	792
68017	68107	914
69507	69651	1005
75249	75407	1150
85790	85984	1309
87953	88156	1504
90185	90300	1708
92031	92106	1824
154176	154298	1900
282183	282455	2023
0	14	0
26058	26227	15
26734	26788	185
34315	34432	240
36356	36433	358
40676	40792	436
42716	42865	553
58712	58800	703
60344	60465	792
68017	68107	914
69507	69651	1005
75249	75407	1150
85790	85984	1309
87953	88156	1504
90185	90300	1708
92031	92106	1824
107344	107424	1900
154176	154298	1981
282183	285037	2104
0	286	0
26051	26220	287
26727	26781	457
34308	34360	512
0	266	0
8551	8659	267
16206	16297	376
26031	26200	468
26707	26761	638
31849	31894	693
0	200	0
21255	21424	201
21931	21985	371
29512	29629	426
31553	31597	544
0	257	0
0	170	0
542	619	171
4862	4978	249
6902	7051	366
22898	22951	516
0	386	0
509	586	387
4829	4921	465
0	52	0
4295	4411	53
31636	31726	170
33126	33270	261
38868	39026	406
49409	49601	565
0	77	0
2001	2150	78
17997	18085	228
27302	27392	317
28792	28936	408
0	26	0
1570	1691	27
9243	9333	149
10733	10877	240
15124	15163	385
16475	16569	425
0	380	0
7932	8022	381
9422	9494	472
0	79	0
5677	6547	80
0	203	0
2232	2515	204
0	77	0
15315	15395	78
62147	62269	159
81852	82279	282
0	76	0
15314	15394	77
62146	62268	158
112476	112649	281
0	75	0
15313	15393	76
62145	62267	157
145526	145680	280
0	173	0
0	267	0
0	2757	0
3262	3385	2758
8727	8949	2882
45763	45952	3105
146901	146977	3295
164324	164676	3372
0	758	0
1263	1386	759
6728	6950	883
43764	43953	1106
46255	46512	1296
0	484	0
989	1112	485
6454	6676	609
23943	24048	832
0	357	0
862	985	358
6327	6549	482
10135	10454	705
0	351	0
856	979	352
6321	6543	476
43357	43546	699
84961	85448	889
0	351	0
856	979	352
6321	6543	476
43357	43546	699
112786	112918	889
144495	144571	1022
161918	162246	1099
0	338	0
843	966	339
6308	6530	463
43344	43533	686
112773	112905	876
144482	144558	1009
161905	162242	1086
0	69	0
574	697	70
6039	6261	194
43075	43264	417
144213	144289	607
161930	161971	684
0	123	0
5465	5687	124
42501	42690	347
143639	143715	537
160085	160262	614
0	104	0
5446	5668	105
42482	42671	328
67006	67162	518
67965	68055	675
0	253	0
37067	37256	254
138205	138281	444
154813	154872	521
0	171	0
36985	37174	172
106414	106546	362
128197	128315	495
138123	138199	614
154569	154771	691
0	167	0
36981	37170	168
47737	47815	358
0	127	0
36941	37130	128
138079	138155	318
145575	145645	395
0	104	0
36918	37107	105
45341	45589	295
0	30	0
31125	31679	31
0	216	0
3202	3564	217
0	595	0
0	93	0
3425	3501	94
20848	20914	171
0	160	0
1343	1477	161
4367	4523	296
0	139	0
17391	17453	140
19075	19617	203
0	139	0
17391	17453	140
19075	19240	203
26750	26895	369
39272	39422	515
48780	48872	666
53587	53769	759
56060	56330	942
0	139	0
19075	19240	140
26750	26895	306
39272	39422	452
48780	48872	603
53587	53769	696
56060	56477	879
0	135	0
17387	17449	136
17889	18137	199
18229	19236	448
26746	26891	1456
39268	39418	1602
42557	42705	1753
48776	48868	1902
53583	53765	1995
56056	56435	2178
0	133	0
17385	19234	134
20328	21111	1984
0	38	0
17290	17352	39
18974	19139	102
20233	20354	268
26537	26794	390
0	601	0
2223	2388	602
9898	10043	768
22420	22570	914
31928	32020	1065
36735	36917	1158
39208	39485	1341
0	249	0
9630	9717	250
12626	12822	338
0	108	0
966	1118	109
3247	3395	262
9466	9558	411
14273	14455	504
16746	17136	687
0	125	0
6196	6288	126
11003	11185	219
11865	12070	402
13476	13859	608
0	672	0
2963	3325	673
0	93	0
457	564	94
801	831	202
11623	11754	233
13969	14079	365
21203	21312	476
21914	21974	586
23341	23460	647
23905	23978	767
24278	24424	841
25269	25369	988
25739	25854	1089
27099	27217	1205
31423	31498	1324
0	299	0
0	149	0
1103	1234	150
0	148	0
396	805	149
5718	5786	559
0	209	0
241	303	210
1054	1131	273
0	295	0
0	552	0
136275	136332	553
137529	137620	611
141303	141459	703
146861	146950	860
157170	157232	950
157636	157778	1013
162858	162932	1156
164000	164102	1231
165381	165530	1334
178936	178996	1484
182993	183236	1545
186114	187024	1789
0	548	0
136271	136328	549
137525	137616	607
141299	141455	699
146857	146946	856
157166	157228	946
157632	157774	1009
162854	162928	1152
163996	164098	1227
165377	165526	1330
178932	181348	1480
0	1165	0
0	83	0
0	125	0
69093	69150	126
70347	70438	184
74121	74277	276
79679	79765	433
0	134	0
2680	2769	135
12989	13219	225
13455	13597	456
18677	18751	599
19819	19921	674
21200	21349	777
34755	34815	927
38812	39055	988
41933	42828	1232
0	661	0
1276	1400	662
3769	3883	787
4334	4431	902
5651	6300	1000
0	222	0
2897	2959	223
3363	3505	286
8585	8659	429
9727	9772	504
0	63	0
467	609	64
5689	5763	207
6831	6933	282
8212	8361	385
21767	22039	535
22285	23832	808
0	343	0
0	659	0
0	307	0
25012	25085	308
92336	92563	382
93954	94123	610
105246	105384	780
118514	118713	919
129336	129786	1119
146530	146976	1570
0	287	0
92316	92543	288
93934	94103	516
0	160	0
24520	24593	161
91844	92071	235
93462	93631	463
104754	104892	633
118022	118221	772
128844	129294	972
146038	146484	1423
0	119	0
91803	92030	120
93421	93590	348
104713	104851	518
117981	118180	657
128803	129253	857
145997	146410	1308
0	296	0
90866	90996	297
0	296	0
23542	23615	297
90866	91093	371
92484	92653	599
103776	103914	769
117044	117243	908
127866	128316	1108
145060	145506	1559
0	63	0
23309	23382	64
82780	83040	138
90633	90860	399
92251	92420	627
103543	103681	797
116811	117010	936
127633	128083	1136
144827	145268	1587
0	23	0
23269	23342	24
90593	90820	98
92211	92380	326
103503	103641	496
116771	117735	635
0	186	0
6607	6680	187
73931	74158	261
75549	75619	489
0	65	0
67316	67543	66
68934	69103	294
80226	80364	464
93494	93693	603
121510	121828	803
0	65	0
67316	67543	66
68934	69103	294
80226	80364	464
93494	93693	603
121510	121828	803
0	271	0
0	202	0
28232	28459	203
29850	30019	431
41142	41280	601
54410	55374	740
0	202	0
28232	28459	203
29850	30019	431
41142	41280	601
54410	54609	740
65232	65682	940
82426	82884	1391
0	105	0
20282	20542	106
28135	28362	367
29753	29922	595
41045	41183	765
54313	54512	904
65135	65585	1104
82329	82775	1555
0	225	0
1616	1785	226
12908	13046	396
19642	19784	535
26176	26375	678
36998	37448	878
0	85	0
5352	5557	86
7704	7785	292
12086	12122	374
18830	19352	411
20722	20799	934
32179	32229	1012
34627	34765	1063
44456	44492	1202
0	85	0
5352	5557	86
7704	7785	292
12086	12122	374
18830	19352	411
32179	32229	934
34627	34765	985
44456	44492	1124
45330	45441	1161
47138	47227	1273
48230	48889	1363
0	74	0
5341	5546	75
7693	7774	281
12075	12111	363
18819	19341	400
20711	20788	923
34616	34754	1001
44445	44481	1140
45319	45430	1177
47127	47216	1289
48219	48867	1379
0	74	0
5341	5546	75
7693	7774	281
12075	12111	363
18819	19026	400
19204	19341	608
20711	20788	746
32168	32218	824
34616	34754	875
44445	44481	1014
45319	45430	1051
47127	47216	1163
48219	48874	1253
0	137	0
5293	5498	138
7645	7726	344
12027	12063	426
18771	19293	463
20663	20740	986
32120	32170	1064
34568	34706	1115
44397	44433	1254
45271	45382	1291
47079	47168	1403
48171	48826	1493
0	369	0
5273	5478	370
7625	7706	576
12007	12043	658
18751	19273	695
32100	32150	1218
34548	34686	1269
44377	44413	1408
45251	46502	1445
0	369	0
5273	5478	370
7625	7706	576
12007	12043	658
18751	19273	695
20643	20720	1218
32100	32150	1296
34548	34686	1347
44377	44413	1486
45251	45362	1523
47059	47148	1635
48151	48806	1725
0	369	0
5273	5478	370
7625	7706	576
12007	12043	658
18751	19273	695
32100	32150	1218
34548	34686	1269
44377	44413	1408
45251	47148	1445
48151	48262	3343
54650	55112	3455
0	209	0
2356	2437	210
6738	6774	292
13482	14004	329
26831	26881	852
29279	29417	903
39108	39144	1042
39982	40093	1079
41790	41879	1191
42882	43879	1281
0	81	0
0	338	0
1708	2128	339
0	118	0
0	101	0
0	82	0
24573	24663	83
25392	25499	174
26926	27088	282
28246	28295	445
45823	46125	495
0	94	0
1791	1880	95
2883	2994	185
9023	9509	297
0	2	0
1699	1788	3
9290	9749	93
0	93	0
722	811	94
1814	2459	184
0	461	0
1888	2050	462
5275	5550	625
0	461	0
1888	2050	462
3208	3257	625
5275	5584	675
0	366	0
6989	7252	367
0	162	0
11861	11989	163
13057	13238	292
15055	15359	474
17778	17992	779
19617	19727	994
24794	24938	1105
25102	26699	1250
0	89	0
12984	13165	90
14982	15286	272
17705	17919	577
19544	19654	792
24721	24865	903
25029	25416	1048
0	86	0
11785	11907	87
12981	13162	210
14979	15283	392
17702	17916	697
19541	19651	912
24718	24862	1023
25026	25536	1168
0	1056	0
1246	1380	1057
1521	1652	1192
2080	2198	1324
3990	4036	1443
7197	7373	1490
8107	8191	1667
16090	16207	1752
16551	16678	1870
16787	16814	1998
20535	20688	2026
22600	22698	2180
25165	25322	2279
25632	25734	2437
28349	28461	2540
34914	35146	2653
80212	80625	2886
0	859	0
1049	1183	860
1324	1455	995
1883	2001	1127
3793	3839	1246
7000	7176	1293
7910	7994	1470
15893	16010	1555
16354	16481	1673
16590	16617	1801
19680	19739	1829
20338	20491	1889
22403	22501	2043
24968	25125	2142
25435	25537	2300
28152	28264	2403
34717	34949	2516
80015	80350	2749
0	390	0
580	714	391
855	986	526
1414	1532	658
3324	3370	777
6531	6707	824
7441	7525	1001
15424	15541	1086
15885	16012	1204
16121	16148	1332
19869	20022	1360
24499	24656	1514
24966	24979	1672
0	390	0
580	714	391
855	986	526
1414	1532	658
3324	3370	777
6531	6707	824
7441	7525	1001
15424	15541	1086
15885	16012	1204
16121	16148	1332
19869	20022	1360
24499	24656	1514
24966	25068	1672
27683	27738	1775
0	324	0
514	648	325
789	920	460
1348	1466	592
3258	3304	711
6465	6641	758
7375	7459	935
15358	15475	1020
15819	15946	1138
16055	16082	1266
19803	19956	1294
21868	21966	1448
24433	24590	1547
24900	25002	1705
34182	34414	1808
79480	79784	2041
0	324	0
514	648	325
789	920	460
1348	1466	592
3258	3304	711
6465	6641	758
7375	7459	935
15358	15475	1020
15819	15946	1138
16055	16082	1266
19803	19956	1294
21868	21966	1448
24433	24590	1547
24900	25002	1705
34182	34414	1808
79480	79792	2041
0	311	0
501	635	312
776	907	447
1335	1559	579
0	790	0
3951	4127	791
4861	4945	968
12266	12378	1053
12844	12961	1166
13305	13432	1284
13541	13568	1412
17289	17366	1440
0	60	0
3221	3397	61
4131	4491	238
0	2995	0
3729	3937	2996
0	333	0
1067	1151	334
9050	9114	419
0	216	0
3937	4090	217
6002	6100	371
8567	8668	470
0	154	0
4631	4788	155
5098	5200	313
14380	14612	416
59678	59990	649
0	477	0
787	889	478
3504	3555	581
0	100	0
0	184	0
0	1268	0
2030	2092	1269
3053	3127	1332
3239	3310	1407
4182	4229	1479
4611	4643	1527
5028	5063	1560
8929	8982	1596
10375	10464	1650
15130	15267	1740
16235	16315	1878
25666	26014	1959
0	1235	0
1997	2059	1236
3020	3094	1299
3206	3277	1374
4149	4196	1446
4578	4610	1494
4995	5030	1527
8896	8949	1563
16202	16282	1617
25633	25719	1698
0	877	0
1639	1701	878
2662	2736	941
2848	2919	1016
3791	3838	1088
4220	4252	1136
4637	4672	1169
8538	8591	1205
14739	14876	1259
15844	15924	1397
25275	25343	1478
0	156	0
918	980	157
1941	2015	220
2127	2198	295
3070	3117	367
3499	3531	415
3916	3951	448
6607	6719	484
0	156	0
918	980	157
1941	2015	220
2127	2198	295
7817	7880	367
0	134	0
896	958	135
1919	1993	198
2105	2176	273
3048	3209	345
0	86	0
848	910	87
1871	1945	150
2057	2128	225
3000	3047	297
3429	3461	345
3846	3881	378
7747	7800	414
9193	9282	468
13948	14085	558
15053	15133	696
34544	34745	777
0	86	0
848	910	87
1871	1945	150
2057	2128	225
3000	3047	297
3429	3461	345
3846	3881	378
7747	7800	414
9193	9282	468
13948	14085	558
15053	15133	696
34544	34750	777
0	236	0
618	650	237
1035	1691	270
0	1278	0
0	316	0
7016	7159	317
13587	13852	461
16518	16623	727
16774	16916	833
18669	18961	976
19395	19536	1269
19902	21404	1411
23614	23709	2914
29070	29167	3010
30968	31132	3108
34993	35100	3273
37283	38330	3381
0	116	0
6816	6959	117
13246	13652	261
16318	16420	668
0	108	0
6808	6951	109
10626	10780	253
11530	11653	408
13379	13644	532
16310	16415	798
16566	16708	904
18461	18753	1047
19187	19328	1340
19694	21196	1482
23406	23501	2985
28790	28959	3081
30760	30924	3251
34785	34892	3416
37075	38123	3524
0	327	0
1077	1200	328
2926	3020	452
0	158	0
4019	4126	159
23213	23414	267
44290	44470	469
0	509	0
0	1738	0
4864	5045	1739
5657	5757	1921
7009	7103	2022
0	1277	0
4403	4584	1278
5196	5395	1460
6548	6636	1660
0	176	0
3302	3537	177
4095	4195	413
5447	5499	514
0	173	0
3299	3480	174
4092	4303	356
5444	5495	568
0	163	0
3289	3470	164
4082	5469	346
0	121	0
3247	3428	122
4040	4239	304
5392	5442	504
0	479	0
1091	1191	480
2443	2492	581
0	89	0
701	801	90
1194	1441	191
0	138	0
0	201	0
0	192	0
1383	1471	193
7337	7689	282
0	2214	0
5554	5603	2215
11130	11306	2265
12054	12215	2442
14410	14509	2604
16209	16334	2704
17885	17914	2830
18375	18514	2860
23211	23377	3000
24901	25023	3167
27362	27523	3290
38229	39478	3452
44352	44646	4702
70168	70449	4997
0	946	0
7773	7949	947
8697	8858	1124
11053	11152	1286
12852	12977	1386
14528	14557	1512
15018	15157	1542
19854	20020	1682
21544	21666	1849
24005	24166	1972
34872	36121	2134
40995	41289	3384
86395	86460	3679
0	674	0
1925	1974	675
7501	7677	725
8425	8586	902
10781	10880	1064
12580	12705	1164
14256	14285	1290
14746	14885	1320
19582	19748	1460
21272	21394	1627
23733	23894	1750
34600	35849	1912
40723	41017	3162
172144	172269	3457
0	146	0
5020	5314	147
58473	58575	442
0	361	0
7110	7183	362
0	155	0
0	1544	0
2835	2918	1545
2993	3088	1629
3526	3742	1725
5348	5598	1942
5956	6102	2193
7072	7195	2340
9558	9694	2464
10980	11200	2601
12534	12709	2822
14223	14397	2998
16056	16147	3173
19217	19375	3265
20550	20681	3424
21600	21680	3556
23617	23796	3637
23999	24061	3817
25511	25646	3880
25759	25886	4016
26938	27066	4144
35642	35743	4273
35843	35947	4375
37317	37423	4480
37678	37870	4587
41985	42158	4780
44033	44254	4954
49709	49854	5176
55597	55795	5322
57481	57636	5521
59267	59404	5677
60054	60194	5815
61219	61325	5956
62675	62743	6063
63326	63484	6132
70038	70170	6291
72066	72216	6424
74974	75070	6575
81120	81251	6672
83488	83624	6804
103823	104072	6941
0	220	0
3045	3224	221
4260	4332	401
0	319	0
419	523	320
1893	1999	425
2254	3033	532
0	317	0
417	521	318
1891	1997	423
2252	2444	530
6559	6732	723
8607	8828	897
14283	14428	1119
20171	20369	1265
22055	22210	1464
23841	23978	1620
24628	24768	1758
25793	25899	1899
27249	27317	2006
27900	28058	2075
34612	34744	2234
36640	36790	2367
39548	39644	2518
45694	45825	2615
48062	48198	2747
68397	68646	2884
0	104	0
0	465	0
0	103	0
2661	3071	104
0	392	0
1522	1670	393
3740	3840	542
17012	17128	643
20989	21065	760
22147	22209	837
23160	23256	900
24370	24548	997
24744	25610	1176
0	184	0
1081	1229	185
3299	3399	334
16571	16687	435
18348	18390	552
20548	20624	595
21706	21768	672
22719	22815	735
23929	24107	832
24303	26251	1011
0	67	0
964	1112	68
23812	23990	217
24186	24789	396
0	46	0
943	1091	47
3161	3261	196
21568	21630	297
22581	22677	360
23791	23969	457
24165	24546	636
0	43	0
940	1088	44
21565	21627	193
22578	22674	256
23788	23966	353
24162	24650	532
0	43	0
940	1088	44
21565	21627	193
22578	22674	256
23788	23966	353
24162	24650	532
0	25	0
922	1070	26
3140	3240	175
23770	23948	276
24144	24265	455
0	25	0
922	1070	26
3140	3240	175
22560	22656	276
23770	23948	373
24144	24558	552
0	16	0
913	1061	17
3131	3231	166
16403	16519	267
18180	18222	384
20380	20456	427
21297	21366	504
0	102	0
902	1050	103
3120	3220	252
16392	16508	353
18169	18211	470
20369	20445	513
21527	21589	590
22540	22636	653
23750	23798	750
0	70	0
870	1018	71
3088	3188	220
23718	23896	321
24092	24167	500
0	65	0
865	1013	66
3083	3183	215
16355	16471	316
18132	18174	433
20332	20408	476
21490	22207	553
0	35	0
835	983	36
3053	3153	185
16394	16441	286
18102	18144	334
20302	20378	377
21460	21522	454
22473	22569	517
23683	23861	614
24057	24822	793
0	316	0
789	937	317
3007	3107	466
16279	16291	567
0	73	0
546	694	74
2764	2864	223
20013	20089	324
21171	21233	401
22184	22239	464
0	222	0
449	597	223
2667	2767	372
15939	16045	473
0	299	0
2369	2469	300
15641	15757	401
17418	17460	518
19618	19694	561
20776	20838	638
21789	21818	701
0	148	0
2218	2318	149
15490	15606	250
17267	17309	367
19467	19543	410
20625	20687	487
21638	21734	550
22848	23026	647
23222	25161	826
0	12	0
2082	2182	13
19331	19407	114
20489	20551	191
21502	21857	254
0	264	0
1925	1967	265
4125	4201	308
5283	5345	385
6296	6392	448
7506	7525	545
0	26	0
1687	1729	27
5045	5107	70
6058	6122	133
0	183	0
37991	39337	184
75738	75849	1531
77189	77318	1643
81660	81840	1773
85752	85961	1954
86580	86693	2164
87406	87507	2278
94121	94255	2380
95508	95645	2515
96581	96724	2653
96840	96968	2797
97496	97621	2926
98375	98491	3052
99005	99133	3169
104121	104244	3298
105238	105688	3422
0	77	0
21184	22530	78
58931	59042	1425
60382	60511	1537
64853	65033	1667
68945	69154	1848
69773	69886	2058
70599	70700	2172
72644	72784	2274
77314	77448	2415
78701	78838	2550
79774	79917	2688
80033	80161	2832
80689	80814	2961
81568	81684	3087
82198	82326	3204
87314	87437	3333
88431	89291	3457
0	27	0
21134	22480	28
58881	58992	1375
60332	60461	1487
64803	64983	1617
68895	69104	1798
69723	69836	2008
70549	70650	2122
77264	77398	2224
78651	78788	2359
79724	79867	2497
79983	80111	2641
80639	80764	2770
81518	81634	2896
82148	82276	3013
87264	87387	3142
88381	89241	3266
0	66	0
3839	4355	67
0	340	0
1575	2921	341
39322	39433	1688
40773	40902	1800
45244	45424	1930
49336	49545	2111
50164	50277	2321
50990	51091	2435
53035	53175	2537
57705	57839	2678
59092	59229	2813
60165	60308	2951
60424	60552	3095
61080	61205	3224
61959	62075	3350
62589	62717	3467
67705	67828	3596
68822	69294	3720
0	266	0
4178	4387	267
5006	5095	477
0	128	0
5116	5239	129
6768	7051	253
0	123	0
1117	1127	124
1671	1962	135
0	137	0
95545	95930	138
0	112	0
37391	37494	113
66966	67038	217
67514	67632	290
84913	85105	409
95520	95911	602
0	90	0
0	71	0
0	3165	0
38274	38545	3166
58689	58915	3438
63488	63863	3665
0	233	0
11279	11445	234
0	227	0
958	1009	228
2024	2274	280
0	965	0
0	567	0
1083	3891	568
0	1235	0
1666	2433	1236
2731	3225	2004
0	223	0
17950	18060	224
18306	18398	335
126123	126252	428
126769	126981	558
0	100	0
90897	91005	101
126000	126129	210
126641	126833	340
0	100	0
18183	18275	101
126000	126129	194
144283	144368	324
145365	145432	410
0	83	0
90880	90988	84
119742	119788	193
126624	126932	240
0	78	0
125978	126107	79
126624	128578	209
0	141	0
120036	120165	142
120682	120948	272
0	185	0
60955	61084	186
61601	61881	316
0	264	0
45978	46107	265
46624	48578	395
0	185	0
46545	46921	186
0	117	0
39590	39631	118
45826	45955	160
46467	48426	290
0	39	0
8576	8684	40
37438	37484	149
43679	43808	196
44320	44925	326
0	163	0
15177	15306	164
15823	16036	294
0	764	0
0	1114	0
4346	4444	1115
9837	10006	1214
12575	12790	1384
0	1101	0
4333	4431	1102
12562	12765	1201
0	50	0
3282	3380	51
6001	6169	150
8773	8942	319
11511	11605	489
0	265	0
4472	4621	266
5882	6016	416
6640	6734	551
7606	7655	646
7926	7995	696
8799	8869	766
9830	9951	837
10218	10292	959
10867	10968	1034
14240	14357	1136
16653	18739	1254
0	190	0
3840	4070	191
4397	4546	422
5807	5941	572
6565	6659	707
7531	7580	802
7851	7906	852
0	15	0
590	691	16
3963	4080	118
10105	10466	236
12734	12788	598
0	87	0
704	824	88
2036	2153	209
8178	8539	327
10807	10904	689
0	372	0
599	960	373
3228	3439	735
0	105	0
332	466	106
2961	3294	241
0	1012	0
2143	2232	1013
2761	2854	1103
3415	3584	1197
3667	3801	1367
7188	7269	1502
11188	11348	1584
12864	13745	1745
14594	14683	2627
19666	19786	2717
20281	20438	2838
22022	22106	2996
23110	23233	3081
25291	25403	3205
27720	27915	3318
33319	33636	3514
0	430	0
1561	1650	431
2179	2272	521
2833	3002	615
3085	3219	785
6606	6687	920
10606	10766	1002
12282	13163	1163
14012	14101	2045
19084	19204	2135
19699	19856	2256
21440	21524	2414
24709	24821	2499
27138	27333	2612
32737	32872	2808
0	218	0
1349	1438	219
1967	2060	309
2621	2790	403
2873	3007	573
6394	6475	708
10394	10554	790
12070	12951	951
13800	13889	1833
18872	18992	1923
19487	19644	2044
21228	21312	2202
22316	22335	2287
24504	24609	2307
26926	27121	2413
32525	32627	2609
0	534	0
1095	1264	535
1347	1461	705
0	85	0
934	1023	86
6006	6126	176
6621	6778	297
8362	8460	455
0	567	0
1062	1219	568
2803	2887	726
3891	4014	811
6072	6094	935
0	26	0
521	678	27
2262	2346	185
3350	3473	270
5531	5707	394
0	109	0
2167	2279	110
4596	4791	223
10213	10350	419
0	523	0
3202	3312	524
5579	5674	635
19678	22761	731
0	470	0
31331	31472	471
0	322	0
